,f1,f2
0,-12.768563953249371,787.4709745730414
1,-12.633633957417246,544.7599995258886
2,-12.63154303319225,538.9425303997047
3,-12.633583755394742,539.8157212980828
4,-12.63353508492794,539.4462140064165
5,-12.618624792241333,525.8856303695997
6,-12.615744725706657,525.5258167402759
7,-12.611799134404436,516.5012627083757
8,-12.753880385855435,751.2354462189453
9,-12.753715250086463,751.2303669911142
10,-12.656433793005396,659.783891739545
11,-12.768623870743156,793.8575769396947
12,-12.76935222630793,794.342178017489
13,-12.768765207488393,794.2418845760656
14,-12.667004618733952,671.5164041756441
15,-12.667146447683228,673.3848170571612
16,-12.666631626962529,670.8197854722056
17,-12.762762387873847,770.5629212058972
18,-12.77113300095616,795.6408220160354
19,-12.771290427949468,795.6432629417266
20,-12.771350825693332,795.6440819482866
21,-12.771096744137411,795.6407824042822
22,-12.77134290280114,795.6439867943288
23,-12.75857229096068,759.42594004811
24,-12.75795321614655,759.062166068997
25,-12.600422541153115,482.5740312727032
26,-12.595816384790028,481.22711647766926
27,-12.593115551128362,476.4266708223384
28,-12.598540862671069,482.1003631724497
29,-12.598128716722869,481.3731243657712
30,-12.6390305232421,560.2513332414748
31,-12.638039368891192,557.8897904339478
32,-12.61240297088089,522.8037827023762
33,-12.7771702155012,809.4753277450214
34,-12.779154887325866,828.9894876316677
35,-12.70329608646721,688.4523560496823
36,-12.704549601183274,691.5145807312292
37,-12.678343730784812,682.9742745657475
38,-12.692497252756786,686.4123172817492
39,-12.648201927386747,583.8203105238454
40,-12.647404144545266,581.1642617468638
41,-12.711291078663944,703.0740462188442
42,-12.71992351177598,705.3768831839617
43,-12.709292245900906,699.8567968058215
44,-12.600879001007089,507.5593768323399
45,-12.730748323805376,726.3607689539487
46,-12.461619133157344,0.0036170862021594
47,-12.49552304484302,311.359136062642
48,-12.486177876381175,311.18164948161484
49,-12.658532382384331,669.0490083311884
50,-12.658530218523076,669.0451791117833
51,-12.530981678880142,359.1446601001271
52,-12.531950786220028,359.1739841552236
53,-12.53094707132973,359.1436866301447
54,-12.546914757904725,369.84690796058806
55,-12.574159738254178,435.7858112078384
56,-12.570478252104705,424.124142412101
57,-12.573789264120146,433.8295104179346
58,-12.571575450648716,424.6168563794375
59,-12.574194120919968,435.83150274842495
60,-12.567281252538512,417.7610646465665
61,-12.541759065469943,364.51059869488415
62,-12.521192170114327,339.066812485961
63,-12.568931383878484,418.0484293107302
64,-12.54204740369526,364.7320804369192
65,-12.520791362409398,338.8076489335927
66,-12.540102302334564,361.0677109359908
67,-12.547469214285956,371.98290622949617
68,-12.573226964486214,433.6966430295445
69,-12.566217504812734,416.7797967283783
70,-12.549057173105895,372.0473719193587
71,-12.480651707419243,301.3023989605682
72,-12.472948244873308,292.3814893151047
73,-12.482951615340747,301.9597510681402
74,-12.549470271386646,385.66874451642127
75,-12.509316271589729,328.2522221991379
76,-12.549630749200004,385.7518900073149
77,-12.51040310463416,329.1591063988336
78,-12.587821017590093,475.55963817499423
79,-12.582192785668717,453.0198802111186
80,-12.575838481003563,449.7622966763992
81,-12.576180609208416,449.7894492345948
82,-12.7483902095269,733.3053402544556
83,-12.751545665595756,733.3482984244694
84,-12.643335822045806,570.4920363826217
85,-12.64460276830239,571.4152995380025
86,-12.72345710086284,720.6262197403103
87,-12.574806650431972,448.0297308525036
88,-12.574899802722497,448.22009793153205
89,-12.75717163876637,752.7096317458977
90,-12.762188775762692,762.8115036762722
91,-12.458853762252092,0.0
92,-12.732497442687718,727.4417496659319
93,-12.739262301811236,727.4423624606986
94,-12.743764411901225,731.825007235575
95,-12.641596458587708,570.2739786090963
96,-12.465027754509812,210.99948994094564
97,-12.634945777097071,544.8270224092746
98,-12.633633957417244,544.7599995258885
99,-12.640317325452417,566.5637317900222
100,-12.768550262648953,787.4704212820333
101,-12.602053964176106,509.1909747561784
102,-12.603765599244968,511.4450580884934
103,-12.60077475615764,503.7481546428222
104,-12.754113398280536,751.7582592026104
105,-12.76823774969449,780.4712979864084
106,-12.656338800914437,659.7838917395449
107,-12.58264804113901,465.2324201950049
108,-12.77034441480188,794.3870030294242
109,-12.66764655799624,673.3883073280624
110,-12.767028499647251,771.180583268449
111,-12.771129770263006,795.6407964036982
112,-12.771351882525602,795.6443650787033
113,-12.595541273842631,481.2271164776692
114,-12.591163178775506,476.4113754998455
115,-12.59311555112836,476.4266708223382
116,-12.640281544777537,563.5932189139378
117,-12.639030523242097,560.2513332414746
118,-12.612414945165384,522.808213037946
119,-12.681963871277226,686.3402622543214
120,-12.646223657657393,580.8550308721796
121,-12.647412140985852,581.1775566499426
122,-12.64820050316475,583.8193361466708
123,-12.715363663785803,705.3768831735067
124,-12.58013755588112,450.526015471732
125,-12.608369587488262,515.0174780869705
126,-12.578341018755673,450.3567986200419
127,-12.607425163853966,514.953692294096
128,-12.752968149171055,746.2888484963289
129,-12.47928635348707,299.64165276313867
130,-12.659144956779874,670.6441792233128
131,-12.658996427913356,670.6440982132544
132,-12.530947071329727,359.14368663014466
133,-12.530907932815389,356.9261685592907
134,-12.551087861331752,398.458487358585
135,-12.571868510360504,427.56760912600186
136,-12.54691475790472,369.846907960588
