,f1,f2,f3,f4,f5
0,362.1955096640701,-9.584842473628468,5.135635865961902,311.1546968812571,-25.045877728150938
1,361.9906609975047,-9.558108405654306,4.006362845532538,1066.5759316795272,-33.44491567878904
2,381.2622893645303,-10.321271805490856,4.0,300.6510867090049,-1.623011486508796
3,266.32863907145645,-8.934095966319155,4.112462382700764,516.4548431995281,-1.100841076896924
4,273.84028578477205,-8.803826141147093,4.583418265225291,565.0724217188437,-4.852103948744729
5,394.0403137643508,-11.197250591286547,4.00000000000218,0.0,-0.98644590178269
6,385.70129482715663,-7.779239548810033,4.004564406528229,549.3718475451757,-55.760420524457885
7,374.5046574868896,-10.541323138584731,4.892457345514165,947.3922915622646,-17.427974433543184
8,345.4419821870385,-8.917647667474458,6.458570617927221,265.4750371947578,-28.441421338705545
9,381.2842180813416,-7.74940111489325,6.274611623180307,18.456062688696225,-57.896532494237896
10,363.6296405653856,-7.281660701929548,4.709183440750846,1240.3216154529882,-57.55111269389256
11,322.81330365327455,-8.64045823797477,4.288917039853932,482.5955094421194,-29.40669316833905
12,192.6101131745241,-5.767464548107816,5.24836106044372,265.7009848191407,-0.978826323836292
13,360.6998301151835,-6.828106921893259,6.975787791121089,396.220914399509,-59.98925629262234
14,361.542650816992,-11.554077044091567,4.269653781576485,743.5477516161077,-1.352856461217732
15,381.5781851289205,-10.579764967659177,4.264806840016775,1154.5773973177488,-20.972335950515543
16,216.03878581204063,-7.112866912188842,4.020588677776567,36.50613081980153,-0.505004296364562
17,384.297776238377,-11.237467047765495,6.441746375716479,451.7747188056062,-8.213556989600539
18,399.9827378710819,-12.519131475723016,4.054043969687145,769.772648019544,-0.052760032457034
19,346.2896443939445,-10.225394712658636,6.766633828627461,523.1703583100054,-10.110519026846406
20,380.36517543930296,-9.171334225850744,6.129616592056261,718.2723408234833,-39.39738745838114
21,391.2452626002343,-10.499227907430264,4.633425736793345,692.9487793366751,-24.84898089151576
22,245.60854682354363,-7.853173124483228,4.592215068526784,1010.7891204263748,-4.74088666145466
23,362.3817817880511,-8.623700315554165,4.797152544158784,417.9293948373386,-36.522421280828645
24,336.3521665017264,-8.847268978822074,4.763976881930543,837.2788594790777,-28.52206190999545
25,261.0118194896793,-6.542286954347382,5.975201358634005,1318.5834725088632,-26.927613610131928
26,392.1314202592015,-10.318411772501372,5.288859326019159,22.66837978685496,-22.57158901253256
27,398.89000009333625,-10.4428908147472,4.117994661588241,976.1671478209936,-31.839319087353072
28,308.14002216593946,-7.241064248789404,6.432668645689661,609.474948656849,-38.606439533430745
29,363.2603167429588,-10.078055047668483,5.989315849275887,542.749981357901,-22.545456456224844
30,392.5942749804474,-9.785921817192348,6.898316699824694,833.7192482934832,-40.29161553757452
