,f1,f2
0,-12.768479850646203,787.4709745730414
1,-12.635485089444384,544.765667516097
2,-12.768466160130393,787.4704212820333
3,-12.63264036479678,539.4462140064165
4,-12.618624792241334,525.8856303695997
5,-12.615145176391666,525.5258167402759
6,-12.600774756157644,503.7481546428222
7,-12.767443582869824,780.4712979864084
8,-12.582626295775706,465.2324201950049
9,-12.77002543019112,793.8400773801588
10,-12.767028499647246,771.1805832684507
11,-12.77113300095616,795.6408220160354
12,-12.771290427949465,795.6432629417266
13,-12.771350825693332,795.6440819482866
14,-12.771096744137411,795.6407824042822
15,-12.759318707138226,759.257512190529
16,-12.600161449134486,482.5740312727032
17,-12.595686868445116,481.2271164776692
18,-12.590882329226346,476.4113754998455
19,-12.592714374201492,476.4266708223382
20,-12.598808419347543,482.1003631724497
21,-12.597181308884403,481.3731243657712
22,-12.612003683451382,522.8037827023762
23,-12.612414945165384,522.808213037946
24,-12.77697969878752,809.4753277450214
25,-12.581026872365085,450.2682831368963
26,-12.601117597086931,507.4716672496604
27,-12.60825463957054,514.9536922940958
28,-12.531950786220028,359.1739841552236
29,-12.530947071329727,359.14368663014466
30,-12.530911871405904,356.9261685592907
31,-12.571617643694884,427.56760912600186
32,-12.54691475790472,369.846907960588
33,-12.573597333261391,433.8295104179345
34,-12.571575450648712,424.6168563794375
35,-12.560348225706282,404.7671858034182
36,-12.541353875365148,364.43793204789415
37,-12.563149467194313,406.6905819548919
38,-12.574095523028747,435.8315027484249
39,-12.540614044137993,364.2851322672732
40,-12.541736225209082,364.7320804369192
41,-12.53597767547554,360.3761129469471
42,-12.539962334581222,361.0677109359908
43,-12.53013745976859,345.07976350833354
44,-12.568499894869287,417.7650376769856
45,-12.566217504812732,416.7797967283782
46,-12.547202643176002,372.0473719193587
47,-12.55622404829961,402.0196259867837
48,-12.58257005179476,452.8989933182938
49,-12.57491834140818,449.7622966763992
50,-12.748289442981113,733.3053402544556
51,-12.574268513574252,448.1609297560742
52,-12.574200451440277,447.3926034043577
53,-12.457744992602445,0.0
54,-12.610804556298149,516.5012627083757
55,-12.602461056703753,511.4450580884934
56,-12.47736145495443,244.3953896430025
57,-12.73068836289776,705.35226655738
58,-12.730678019489671,705.3448269676583
59,-12.715114802138858,697.1860544248996
60,-12.725146001295926,699.0747978931248
61,-12.716969070073986,697.461622002665
62,-12.736543288551712,711.9414323235043
63,-12.725115649210355,698.7763285508947
64,-12.725070643938814,698.7492728571383
65,-12.73645507635292,710.9052654106581
66,-12.717415545524368,697.5139622050037
67,-12.7251457947771,699.0716620577014
68,-12.724635363705788,698.1104478112289
69,-12.781534347068234,817.8911066611217
70,-12.77392099892712,801.96361418263
71,-12.781963181681093,817.8968698220704
72,-12.78153434807807,817.8911299303483
73,-12.781962953055816,817.8963343627938
74,-12.781534304907742,817.8904282139132
75,-12.781949677768091,817.8963114926929
76,-12.78048824858243,815.0982159392066
77,-12.781539637855545,817.891614812147
78,-12.78155665752096,817.8920101117585
79,-12.781558688660285,817.8921720191296
80,-12.709390681585583,684.3067728499934
81,-12.786682023300845,834.5714803234397
82,-12.786935645783636,834.5750480507015
83,-12.789172453163236,836.8974806974321
84,-12.78787569170001,836.8095006006703
85,-12.475268161718612,210.39317583501645
86,-12.784616824358194,828.7631498866335
87,-12.784532718734072,828.0842020859208
88,-12.742536224896249,729.3750177743703
89,-12.47619292658134,244.2790718302559
90,-12.47591995667164,244.23403386382228
91,-12.478390313734312,244.4065056588709
92,-12.47783341660035,244.3985665099354
93,-12.7878690823938,835.1895043929097
94,-12.570518292989911,424.124142412101
95,-12.547053648316536,371.98290622949617
96,-12.572859354160682,433.6966430295445
97,-12.58689704380192,475.55963817499423
98,-12.57589462785927,449.7894492345949
99,-12.751466580699065,733.3082357869562
100,-12.756871070426,750.8682376913766
101,-12.756604236147991,750.2495642365649
102,-12.75590577501894,750.2412548298363
103,-12.761945027520966,760.2416881206661
104,-12.755644641109376,748.9754476254535
105,-12.74192319338985,726.0811452842992
106,-12.739644081199293,724.2320985965177
107,-12.677135499090552,600.1140129535659
108,-12.688686508287184,619.4145288586901
109,-12.69460574914853,630.8000032573492
110,-12.669777931981468,599.9778897329458
111,-12.668129876930278,599.9266117931901
112,-12.6871851531349,618.5168929359793
113,-12.687183846157804,618.5161737650376
114,-12.688514302365093,619.2528521452348
115,-12.695000650672403,630.812525296671
116,-12.762750039651513,768.7790695374512
117,-12.52279535332535,312.74887096972986
118,-12.517499183281686,309.5043531167893
119,-12.567160071643546,417.7478113596663
120,-12.5178991596265,310.5358582337221
121,-12.567053050608308,417.02592384628906
122,-12.563750481660964,411.06633209275816
123,-12.563732621391924,410.3117134244026
124,-12.516291277659867,309.4748340069181
125,-12.63835673160922,548.3972713950917
126,-12.64260990103119,552.2511626259667
127,-12.645606172231714,559.7635715094011
128,-12.637487805641978,545.9969289724835
129,-12.510167225151628,261.25173607596014
130,-12.550531860021756,383.0929838200569
131,-12.550539328814518,384.9804260457827
132,-12.637525240302512,546.0070023136793
133,-12.511612071447775,275.8523894198951
134,-12.55083569134298,390.2801349726288
135,-12.530439534717807,354.4331556774214
136,-12.549215679436184,380.5918020598394
137,-12.55549191380093,401.16378374495537
138,-12.53030221908917,353.5057073664152
139,-12.632347183090584,535.1718491670484
140,-12.648022147763225,564.3161689882742
