,f1,f2,f3,f4,f5,f6
0,393.29850903736167,-11.846692738583307,0.2860195337490329,-0.9208056747914076,19.760438447292927,17.6434154667244
1,395.5620919812686,-11.573774634100308,0.1402372027061505,-0.9505331942779468,22.811275035321607,19.30657811583428
2,283.13050269605816,-8.670310466386182,0.1131697814934059,-0.9363845478011484,24.62892017401057,22.05192657501203
3,322.70494492015,-10.801323581710069,0.4173274304934057,-0.9976901683047634,23.118192935648068,22.274962039603047
4,211.9787122405442,-7.344359866333976,0.2072111361797471,-0.9755805370790336,34.74456000764046,33.8257501807866
5,280.5936130044929,-9.759145448024626,0.4517234284101811,-0.9464824791055246,22.44248992698052,23.32637740515776
6,326.267879945726,-9.619758508679707,0.0883386824229831,-0.9689624624911242,26.51058866473504,22.237963190450944
7,324.85867413119075,-10.913917650188584,0.3601316245073451,-0.9834173724710518,21.21063863686561,20.855124430625324
8,393.3917349493185,-10.272188423704709,0.0776677801160347,-0.9729026343575018,21.918006366627537,16.0
9,371.3415032525397,-10.09379186605636,0.0703268270999356,-0.938505796431644,23.756623657827863,18.44058235840944
10,362.1090064514906,-11.866849553604563,0.5507662268934665,-0.9890622494403444,20.324192127207503,20.11907658592133
11,338.93539930708084,-11.117214602603235,0.2689889415313887,-0.9424492482402724,22.406877123751645,22.22228406039996
12,288.9443132595779,-9.049006345195922,0.1127558227111099,-0.9533632749846286,26.982214680096867,24.80515746621863
13,396.5616964382601,-12.547515126437371,0.8779986868851407,-0.9956328888384712,21.98816524365254,20.739736132394263
14,317.8275212339717,-11.064906738415232,0.7942799588923657,-0.986202945752811,23.532086256351384,24.904259045143824
15,377.9192371476823,-10.454780012190504,0.1050316009245735,-0.9767979544576674,21.59098734594216,16.22199493716513
16,306.7254371313576,-9.095752191187104,0.0836577093043096,-0.973950869640156,26.052061544692304,21.73357635205581
17,280.0570198550229,-8.915235437644377,0.3553440752167727,-0.977403856113327,22.23518395851192,21.04620676893232
18,395.3217743240341,-12.102625809661337,0.377599023138803,-0.9470913340256284,19.53070091867772,17.390791507507274
