,f1,f2
0,22.79457515148324,-5.411825987797644
1,27.096117782085773,-25.18980035737422
2,28.6904034382646,-32.01832100900867
3,24.770741332101576,-14.752073166061711
4,24.741650743092112,-14.660671030792695
5,25.08456775597818,-16.239616652423415
6,23.218556979082862,-7.497130170015133
7,25.94801476187764,-20.094649892831992
8,26.513410978949576,-22.54290630360438
9,25.47618603363928,-17.92163622821348
10,27.318820919874703,-26.080752795221272
11,26.0202098977937,-20.457720231162188
12,23.88204983656228,-10.691672518425737
13,25.982610597313464,-20.196059927163898
14,22.66729275925,-4.938575884319373
15,28.22246668846289,-29.937382264484256
16,23.03036092740216,-6.673037831512436
17,24.20071515338758,-12.145111507414551
18,31.69305179637312,-44.70132524393689
19,25.12104255352878,-16.34984618795156
20,30.79653539155082,-41.01558092679469
21,29.802549777933432,-36.69776010966126
22,25.3499902612813,-17.372261911342207
23,24.67021958949304,-14.289412198881973
24,27.78098720346525,-28.20955622197129
25,33.15344435211008,-51.08009027637153
26,24.536107064146712,-13.778889897999855
27,22.31838286507812,-3.2777232072887115
28,26.581888974589543,-22.93317343043584
29,33.68146520457258,-53.29925559059857
30,30.188265615902584,-38.48630479604693
31,24.030029768023105,-11.434212376451136
32,34.9318876906329,-58.50929468332176
33,26.070516561549194,-20.722954167789027
34,22.48551403644136,-4.107909118174431
35,30.515112985145763,-39.886535879657
36,27.24902824251876,-25.90299557542672
37,27.764542409516583,-28.067016271723976
38,25.538010200166227,-18.366196129534583
39,29.81370315251988,-36.92061831772181
40,32.44644774827529,-48.01973661764674
41,28.846220776475604,-32.67724231237233
42,25.762210731192777,-19.30325987044909
43,26.608819178512885,-23.065780689661818
44,29.86032640183351,-37.09072579822384
45,31.05110919064436,-42.14559754208908
46,28.79022428974898,-32.50161501487109
47,33.33790940880604,-51.86082068885618
48,35.122767337209964,-59.25664502169378
49,29.166722376622385,-34.15456749202774
50,24.378257325061245,-13.020461522626148
51,33.86579382038536,-54.05606324574423
52,27.97376756221643,-29.017537310957
53,33.88213967742827,-54.186682046776085
54,28.11137328205308,-29.626959259878515
55,30.001991353211185,-37.69585276485385
56,24.707306586212976,-14.568062486070737
57,26.23634127356325,-21.439577111387788
58,28.625088323230987,-31.79635756685251
59,26.3931780256213,-22.16575406449219
60,32.79682582257335,-49.56817914002613
61,23.16172500100293,-7.243248482929913
62,33.56017373219602,-52.77932980819896
63,34.77485069381501,-57.80831905322845
64,28.178308785688955,-29.84932722679096
65,31.977403569444668,-46.12804447210553
66,26.96407630086802,-24.62489915207282
67,23.372840287740683,-8.252764706467172
68,25.44043810799669,-17.839696181584422
69,27.1405732510248,-25.44913917973529
70,29.555057702859973,-35.7250453542593
71,28.508245791627274,-31.33296544973723
72,34.044454741529826,-54.82964054020503
73,22.85424103384314,-5.8097480206886525
74,32.245792826091986,-47.30517247675724
75,32.00611241085728,-46.22850845747711
76,33.6642209313206,-53.11151210732747
77,34.29304713783658,-55.73714920939041
78,30.466870363115685,-39.62111343601018
79,35.24460325028632,-59.49151913006114
80,31.323745814905205,-43.37315299813085
81,31.877651580936053,-45.66553139743516
82,30.28937480663413,-38.80115736701393
83,35.17356110353666,-59.31624593604772
84,35.119137660409244,-59.09630696933839
85,34.82732711555983,-57.87516418486336
86,32.82457780337418,-49.68977307006111
87,33.1256132920339,-50.9019088170993
88,30.66530684265116,-40.5652800584819
89,25.86375100940894,-19.79127040077137
90,30.48033995389958,-39.76018439453386
91,24.13874978466533,-11.941308591244834
92,31.18054157434512,-42.75061382371045
93,31.513239491348266,-44.10970625786901
94,32.85809302094873,-49.771578294482296
95,27.35595708388621,-26.373954491616697
96,25.730605099854195,-19.20676890876344
97,31.1596904890113,-42.602736863576894
98,34.85992050513596,-58.14161877230704
99,23.05411720395117,-6.812631135364845
100,22.54093714578162,-4.296568703831415
101,32.397656629170164,-47.93615986619825
102,23.47089743064343,-8.743355189612778
103,34.31288270482394,-55.88838338496022
104,25.60049432735168,-18.5998077904296
105,23.92595494562006,-10.91644837430418
106,33.76071883744314,-53.6127821638002
107,24.8693188836648,-15.244790409777446
108,22.43829490071811,-3.875661201494889
109,25.00340762420669,-15.902881246233338
110,33.94290416418502,-54.34483613380277
111,28.00325472092488,-29.11899091149281
112,35.25923176025838,-59.82153537982774
113,33.82237241212732,-53.897858447026536
114,24.087131570976943,-11.680154045204384
115,25.030978278413908,-16.00381077591486
116,21.923357036576256,-1.3974806941988207
117,22.75368625870769,-5.359446672517715
118,34.71106783042639,-57.459823467921176
119,22.56397223561159,-4.47103800411415
120,27.4968061609848,-26.99249710470733
121,34.88803944330084,-58.25219433939731
122,24.573434648386822,-13.892850184473463
123,22.698498185187383,-5.093572780928548
124,27.64302125578613,-27.561280810395267
125,24.43825840132106,-13.30251755651738
126,24.119055667848944,-11.769746237848922
127,22.08372776026201,-2.1764718741687727
128,25.57383086605076,-18.4837982892994
129,33.79633832193893,-53.69654296676457
130,23.266232537077613,-7.786996795189434
131,28.91813512916917,-33.048604857409934
132,31.84508109791757,-45.524049016374725
133,24.410549795530606,-13.129557295125732
134,34.16332355039185,-55.31725152570744
135,30.89626640676074,-41.53094581819398
136,28.14372155783422,-29.74121695157037
137,32.47289591978614,-48.164796749669705
138,21.96991632515313,-1.6479787874434952
139,34.72106332174231,-57.61500227630199
140,26.73206661482326,-23.533785684837696
141,21.820340014157622,-0.939769229553804
142,33.602225475821314,-52.96230215582962
143,34.97855677132772,-58.72638390815208
144,34.82882280957206,-58.0512477522811
145,23.42137234053964,-8.51375761647631
146,23.674754666769942,-9.75641130510214
147,32.14224762286839,-46.80910245479144
148,24.21551485734604,-12.316782611758452
149,31.81102433066144,-45.45123404866738
150,32.36143051825209,-47.74686029372305
151,31.588363274420853,-44.51579120561684
152,24.29972734364583,-12.671909092235058
153,30.03159806921947,-37.84328515335473
154,22.38959453237766,-3.6080795687248193
155,34.0027823770838,-54.61749582429686
156,26.668903861915368,-23.271745299404607
157,29.06064474872653,-33.66925192807294
158,33.231429430852096,-51.39489181200064
159,30.34474453643121,-39.1888151028086
160,29.69236504152178,-36.440957692312246
161,28.41131449758747,-30.84103482768177
162,30.577096968188027,-40.12292421194897
