,f1,f2,f3,f4,f5
0,337.0599738040224,-9.910347104528324,4.011570512945861,801.962136162583,-12.678040845057131
1,366.0165254376501,-11.531178823200856,5.1252229423346,615.5221948502792,0.2919245994353792
2,264.19505383583413,-8.01700864107266,4.092738138126109,1274.785726538971,-14.45780295478646
3,319.8415155679296,-6.808031164911439,6.448815414719284,1128.783150387508,-48.35558505523386
4,341.320068077148,-9.755454770541805,5.2136514135993615,6.084766889811115e-06,-16.475565303173557
5,395.27294245125694,-11.307536521668451,4.160431951708647,0.0,-0.704225262148806
6,390.7641006942381,-10.826402375335952,4.458605936048838,996.1333038493002,-18.36007747977009
7,242.8058526104556,-8.307169722925655,4.783795640962161,1.0536600749108682,0.0004170682484522
8,331.8556340340656,-9.244599954755,4.566151547264742,1192.433417676323,-26.224842227739654
9,382.7928792958321,-9.085495924279195,4.573145258157416,709.071793601222,-41.83115592563173
10,302.30479879747315,-7.0557864173131,4.030335320950357,244.9365280351772,-34.62584144946378
11,365.8161626630372,-10.039014117010291,4.000449425858649,900.6204400504112,-22.13294069103891
12,400.0024194158421,-11.730837392280888,4.882855787835142,13.832243375325014,-3.4140567079885904
13,394.95596009164376,-11.265246087935209,4.0,8.497357851717416e-12,-2.601906111360386
14,337.13489072887324,-8.165717155073565,6.980494559817437,1.5404778708351794,-36.54626597744255
15,202.88016597918005,-5.566984350020444,6.655505419905017,1292.996034155732,-7.572638858540223
16,218.0465481941833,-6.091770799509824,5.826087963506703,779.1863973057667,-12.30753562646286
17,216.9714888099372,-6.51629546079159,5.326125144855365,183.96122408453,-6.787201958255472
18,261.9621104224893,-8.53769568866095,6.490214185579141,529.4178512910547,-2.479315193521704
19,204.68061955815,-5.966312976829831,6.04815579477367,760.9516645320048,-5.557792175344715
20,382.57879338559815,-7.944411605890433,4.60338344451097,1188.8872662752512,-59.99999999989555
21,312.3364571406369,-6.589441932494418,6.9840538785445725,1294.922022423529,-47.41204515313925
22,399.7141719973169,-10.592978036313644,5.1290505280511125,389.5057048349164,-25.59092454474238
23,399.76311166372375,-10.448358552237002,4.00924555959195,2.0171559028675383,-28.05339475901894
24,262.7839475385237,-6.310006247726519,6.778452813133832,267.3053475336836,-27.253103004660755
25,381.69734795209376,-10.58070856441292,4.265046336434225,1154.6252966012387,-20.96994098634105
26,307.6491124378751,-7.10287575823306,5.071726772875664,438.9851481311412,-40.07353107741446
27,299.1053319001452,-8.988081270932755,4.086899971019353,433.6260013146039,-8.311588155377152
28,295.17858338791245,-7.292773634417675,5.595650981996871,1140.5386490926332,-33.655858105536026
29,359.95616383569336,-7.270679361901283,5.625352213202822,1073.738433700088,-57.54064003023778
30,343.54435693582275,-7.163291971667604,6.684081703626472,267.6521408130995,-50.67013261346072
31,399.66136827760016,-10.829970864766011,4.804975307653322,267.1355472147823,-23.275101675579087
32,187.55543893143405,-5.976204786998647,5.587419638894247,1315.9771916582476,-0.2875042986805488
33,359.3593734531826,-10.556812813741942,5.353555017294427,6.358865056369159,-7.1692953263607535
34,342.34354066656886,-9.195086604907166,6.934119524930195,0.0159722162139519,-24.91814830708928
35,226.88738335028785,-5.912101303609791,6.969345599489955,751.718989266501,-17.50924208937066
36,399.5663857912587,-9.389312467783288,6.9042941901946815,1.575109299104567,-41.5232161562932
37,327.2192059538929,-9.552698318357072,4.841198735545927,982.3485293864454,-14.11459915690218
38,368.1668902203424,-8.147408408679645,5.970248186560449,256.1483529723244,-48.43494294851647
39,319.7274059669535,-9.318366943855626,4.000076639378748,2.201870057048692e-08,-6.9288446660219565
40,348.95641401289095,-10.049577800796564,6.018159912120268,903.0252469912398,-19.085769196535324
41,252.32074739517896,-8.339119858051962,4.024462508614307,1058.4242596157862,-0.8755122431144549
42,394.14586920359153,-8.502894187578658,6.954332056064667,988.7657138916854,-53.79968156644139
43,205.12354973329948,-5.705235573932455,6.995584440667707,874.6561786083938,-8.880500076268632
44,360.2973093987772,-8.92705184081541,4.018071045715824,971.6562833670014,-33.42593873293468
45,206.4353426061141,-6.8500788580699,4.016749396621115,258.07688704418155,-0.081785281993446
46,243.7693006846432,-6.082284303833872,6.999990514659517,2.746449782981208e-05,-23.248198196534474
47,383.4295128278312,-7.494661316235553,4.54713542737182,268.6161370824741,-59.89221361985119
48,372.5536208582043,-8.065973331042075,4.000141344645011,1.2347626108040732,-32.55662620660956
49,344.8969368133576,-10.546017987915524,6.102791162954533,12.23008784622478,-3.8044979124614073
50,239.8258273607319,-6.293630070711002,6.0138552566764645,1044.6808690564897,-19.43634401081988
51,251.8678422866333,-8.390708691670715,5.836827653375929,297.12984350667995,-0.3704989367594546
52,283.6891915249479,-9.12546728339592,4.391783927505261,1117.5473728566533,-5.730227512108536
53,189.2864987338048,-5.748973868338174,5.197345374835776,524.8888335600211,0.2289165394162429
54,251.15153520156844,-6.431941013399563,5.069040847925315,638.2184031063215,-21.641282427044413
55,289.6064912584397,-9.078300458180168,4.094406892651412,831.0249593355029,-8.46848223412441
56,351.8911979155279,-10.619516982896249,6.830120100079618,1328.0716446071283,-7.240355471828175
57,240.3765075860273,-6.30782450410157,5.377061620076176,219.7974721268893,-18.246648665637508
58,398.16096067892863,-9.335638714798684,6.707304872852682,889.35194083507,-46.72286496142625
59,394.0746844082463,-10.318603996201295,6.38831763994853,379.0050951993024,-28.352852243173253
60,337.434345816188,-9.922354392214304,4.826134589763601,0.2250865336801615,-11.11277073831775
61,235.00044588577293,-7.397749953952735,6.377523173917654,201.1610457255921,-4.8431864096535024
62,316.16394047788293,-9.513735695959843,4.711831089364736,1306.229126767606,-16.50181782838752
63,314.63606885532033,-8.799197281862101,4.919900395314998,0.7817185174832173,-13.82173468413743
64,227.7413925780133,-7.171406992280788,5.954211636835465,1261.0950646562274,-8.531234196214498
65,281.30768354912993,-7.308570525198549,4.001123506401823,329.3111105934751,-25.04246722198133
66,351.99468511988545,-9.882000331490268,6.326973573647142,768.6134350849421,-22.236200822635297
67,251.84421277588203,-7.593935983279541,4.000000001661113,843.3181978444583,-3.937714588263144
68,199.35969656944465,-6.31256750073782,6.992253934562511,1308.5943312703312,-3.95250184184383
69,355.2756497119342,-11.242245923944512,6.491339004272245,1039.0690678716578,-0.5230980026591219
