,f1,f2,f3
0,185.73691251602952,-5.837581347816735,976.8605349928245
1,189.9867825399644,-6.418896532416452,1176.4302314697077
2,180.32734204578747,-5.656510155776612,1103.0250261230958
3,183.61342437041185,-5.613522199730599,566.3061398422019
4,183.97626481126744,-5.766421487825964,759.9875960402342
5,184.3162218261751,-5.674883122253912,660.7252630960111
6,204.3035274754051,-6.737968299868157,5.501034e-10
7,210.96543305960387,-7.276365831436879,582.2288042685193
8,201.39604035996848,-6.875730415396529,709.256826059929
9,186.5045704351276,-5.920839280862221,622.9396908252505
10,184.79564266753363,-5.761798822121951,605.2167514410115
11,184.12664413486047,-5.624208285603657,480.12235389894414
12,182.88763659934867,-5.6417664575215625,954.1826711581446
13,191.3161894218668,-6.266032161987483,680.8066098159114
14,194.8545228785502,-6.508136061085556,770.5244148283094
15,263.73698513331,-8.919412905893429,1.7765244e-08
16,385.6506551184156,-11.959102223471085,0.0
17,363.2914645341894,-11.49772310644008,0.0
18,328.4847986403732,-10.626014471987157,0.0
19,399.728276269493,-12.272890629585673,0.0
20,346.7129094965432,-11.011471189154612,0.0
21,284.86523003580294,-9.357022161754433,0.0
22,192.78010293827865,-6.1301076083707935,3.4717321926e-06
23,203.30642406226167,-6.936596916470722,573.5956206777275
24,214.6805127417976,-7.024561651618188,4.4872191e-09
25,311.49330910283936,-10.064383726129291,0.0
26,261.2732255366008,-8.731702062271255,0.0
27,245.6203205601341,-8.14747235209876,0.0
28,326.4040646428692,-10.344520847657854,0.0
29,395.5566483243304,-12.143949935427568,0.0
30,294.81939548625417,-9.795723096692992,0.0
31,305.58624070246333,-10.014617243333849,0.0
32,354.2713400738489,-11.249676609418914,0.0
33,228.75759341270373,-6.9150882247874295,0.0
34,202.8255091666436,-6.8947263486709405,624.3119414357363
35,184.71077073617383,-5.836120885528116,1034.5796651538571
36,181.9664735549153,-5.967234169217741,1282.610044035772
37,180.68027045753408,-5.518410682564045,932.2720837580888
38,188.8005372637992,-6.134512213112886,660.8079307839398
39,180.5636764870809,-5.550022443669471,1019.0107004635144
40,319.5713095946588,-10.444011912823218,1.36808609364e-05
41,185.8318199309108,-5.802888031354575,573.296507489779
42,337.92331094136046,-10.868223877858693,4.999134105e-07
43,217.384246216156,-7.184602672413362,2.07378927e-08
44,189.0125536384764,-6.017380153188525,365.80732284609127
45,186.06190082148373,-6.008598929218091,1065.520079623923
46,182.0066624537576,-5.701169478157431,1151.2183085473123
47,181.9117100453184,-5.693526479223824,1190.4035641717298
48,189.6133434898269,-6.1512708613366405,583.0584596044926
49,273.691626220709,-9.2595302510998,0.0
50,372.6236973159451,-11.659648502543009,0.0
51,192.25218392844167,-6.295220125486808,616.5696572120777
52,180.1023621800341,-5.53477349119263,1133.3885463276984
53,183.1720317433301,-5.979833471662629,1164.5626679888776
54,185.60172011660475,-5.7979593281592585,5.16396927351557e-06
55,188.736701137274,-5.960384843705635,16.506718789285
56,226.45187496565967,-8.361730541472925,961.8959123684558
57,204.1188108259284,-7.337910527163476,975.9294015765822
58,191.9313153191886,-6.543049754055843,966.0540060440665
59,201.60886658990145,-7.104163349312746,940.2231880149344
60,274.3576761285332,-9.904285912299526,888.2194409110499
61,196.6003279804528,-6.838115284904125,913.187196996176
62,213.57963495364567,-7.814753344559647,993.1754582583856
63,296.94114996665314,-10.49193312210812,886.3825507461646
64,195.07705169855512,-6.754673155666322,974.4696649305316
65,256.1061036038435,-9.36995245014427,888.4465531759565
66,210.48680742663112,-7.665500552733823,956.5943479395236
67,189.2265666065552,-6.32492884621592,955.3671271723622
68,248.99466346285604,-9.151619946593248,972.6922113787228
69,248.8699266703913,-9.129214751524133,913.9057884395744
70,183.3504623757912,-5.675023123818293,914.1936937242616
71,206.63408512256103,-7.514341605892728,1072.5853138500374
72,384.838847680458,-12.433926525367802,798.96956882173
73,243.94176170907537,-8.933893476092138,876.1307312308696
74,253.40670814593872,-9.286820432231607,932.6558696757072
75,192.99071270145632,-6.777601666320573,1173.4367080259203
76,377.68347204320526,-12.296561791606225,801.2615720863047
77,194.3038332599555,-6.810804644298128,1135.9288981729817
78,201.72046883332888,-7.304423768644726,1118.09579593528
79,187.3353744123557,-6.174872963463259,1007.340019923151
80,185.0926772297196,-5.967094714227258,1008.9958476734084
81,323.5632762485829,-10.751725062661404,56.93752068916448
82,222.57570496431296,-8.267522227598771,1097.155194703575
83,387.3269861187163,-12.184579632704988,401.0066878536075
84,242.4704806023512,-8.520211461515625,334.9439440863524
85,398.0580657193425,-12.384891819827816,401.0066878536075
86,354.9930045177293,-11.626202124931732,552.2288046385569
87,343.402771693826,-11.28877586195129,436.90867079179657
88,234.5324590580865,-8.640534094852336,939.67302112518
89,197.5717560339564,-7.045165421906841,1107.21470910991
90,199.2424779561098,-7.17412534360691,1156.0849283696648
91,216.9258503595226,-7.965886798576658,986.318162261312
92,184.904608167256,-6.248999659549586,1284.2139092080529
93,355.7691514483642,-11.55381066592115,432.6371386120962
94,243.50301654854724,-8.557377370553555,388.9981637454837
95,221.52555536831093,-8.133971879568469,985.0431099972016
96,185.89057750830304,-5.945117091496022,914.6982804282404
97,320.25314937118486,-10.762070061659433,406.1918170731012
98,377.98755360425497,-12.036255066672506,406.1792948805309
99,249.41789031788065,-9.165634721893207,879.6463605794808
100,399.2214426600377,-12.684826102828676,798.9586929953977
101,293.57171709639937,-10.432809087099958,858.4838219052989
102,299.16447357747944,-10.563892326908151,845.815218272004
103,243.80231929540184,-8.985099509068531,912.57112978555
104,341.7675336624246,-11.296686827747934,569.4487207311712
