,f1,f2
0,208.08596312661007,2.062837425095549
1,714.1803789130412,0.0147490772361634
2,230.6061670869447,0.7786506900492773
3,232.17691970556595,0.734548793373407
4,290.80289088850594,0.1617417550878759
5,256.8901734571381,0.3393909284319051
6,356.9983497110659,0.0697410673006948
7,375.4243423063294,0.0587824382614068
8,429.42580192972383,0.0379032562116541
9,449.49860099611135,0.0327757634125684
10,384.4475705380983,0.0540074574379434
11,460.8688005188088,0.0303304875680884
12,252.9575613359413,0.3772035441414464
13,478.03870701759945,0.0274920010925216
14,411.0978461864422,0.0432447351032682
15,336.39096006793665,0.0860716127693922
16,379.8637693311129,0.0563747085344096
17,285.1755323361454,0.1804832783915958
18,246.7902646783747,0.4462550634788337
19,350.2397061514574,0.0748388053745005
20,712.8995840784394,0.0147908519629978
21,208.98624383055147,1.9557799910457223
22,372.9889278642018,0.0603685788650586
23,440.4181191738321,0.0348694638476385
24,480.73263499290937,0.027047217305494
25,363.5002482844496,0.066457864012666
26,223.8037912826601,0.9994942324625
27,325.37411307037775,0.0978981218557458
28,651.896042587382,0.0161606659496702
29,226.91707753691875,0.8946913305657644
30,224.9783310169805,0.9560315672086916
31,219.17055456504943,1.213147128472717
32,225.0561269702736,0.9472352983540712
33,225.68872465136687,0.925662169604242
34,230.26967719022807,0.788213632116703
35,257.9209313829933,0.3301366900975995
36,274.4028753574668,0.2244958377726232
37,238.86387118945777,0.5683557147731955
38,237.92484493458767,0.5907705287342315
39,234.75335579202053,0.6625136215875963
40,254.64426532795497,0.3587430556340012
41,240.08856429086424,0.5461247465237454
42,255.7401841001326,0.3484094966129894
43,232.85152734063925,0.7143955091138597
44,245.1895954044255,0.4654472107663616
45,229.3335513666886,0.8202834073100493
46,243.2607390715352,0.4962215004597335
47,221.963610922484,1.0736162830739566
48,245.9404815952388,0.4556399278038033
49,227.84232737658843,0.8608162947191222
50,242.0069342666017,0.5141718443900929
51,299.10629160420103,0.1401917841577276
52,281.40842239312406,0.1940428630530211
53,266.3402853995325,0.2670475066527996
54,247.28948381204287,0.4361782309435238
55,236.19140194998025,0.6315426190748377
56,265.2574403817069,0.2757879293311891
57,215.1288110828513,1.4411589868715895
58,214.24707246563665,1.4890998856960358
59,213.4418781060336,1.54324006795152
60,212.82259689272345,1.588635879277774
61,212.23005380821849,1.632137967859761
62,210.85271611701148,1.7484270403251323
63,210.4473396139369,1.7830447233762452
64,210.1290270649437,1.816279336396984
65,209.79438486114444,1.8505536387677504
66,209.0218525475562,1.9474559929119075
67,208.77219381160404,1.9696583828970544
68,208.5422880885569,1.9906760534871693
69,208.33010810628485,2.011581622732575
70,208.13156958208447,2.035303557855173
71,207.773203641648,2.082237692209427
72,207.607985846269,2.1028681034429844
73,207.4504630511917,2.1200608485724666
74,207.29928161273708,2.1452329483459764
75,207.16049094667827,2.1606870132966867
76,207.0231030622822,2.1791886282528945
77,206.88649925692263,2.2023514931965744
78,206.65897054560955,2.239829099456968
79,206.33120898867827,2.284955501204606
80,206.13014535441243,2.31496491919682
81,206.0401856923249,2.331473211319045
82,205.95042932347008,2.349182099978976
83,205.7871101443325,2.3818255636919266
84,205.71187223447265,2.4033651945886696
85,205.63951251362184,2.4164345017894258
86,205.57842924069115,2.4371010425105992
87,205.5042861225588,2.450754420979054
88,205.42470317704533,2.460173529295288
89,205.3532789527191,2.475852671875561
90,205.29318936786,2.486871018119996
91,205.2288747435799,2.497294465259733
92,205.1698265310921,2.511128749654923
93,205.1089116304268,2.5252423505010504
94,205.04415094658225,2.53674395362545
95,204.87616059022696,2.5742115706449185
96,204.8161404838356,2.5865239337556067
97,204.7739089336695,2.5999649079619163
98,204.9519527727129,2.5565052524122094
99,204.4675358584397,2.6644694712632706
100,204.30268597569025,2.719500566421606
101,204.2097516485444,2.733014996859301
102,204.1514830843985,2.7559432361392444
103,204.10797907349905,2.76805792161328
104,204.075111878774,2.7883786507555257
105,204.0316930861705,2.8124771286567483
106,203.99351353799025,2.820310248181909
107,203.9677231125999,2.831631395455416
108,204.70593778845105,2.615025743809004
109,204.59538529331493,2.6388554843273613
110,204.55290475717365,2.6518061074027184
111,203.94181030166072,2.893867608650658
112,203.83911932378223,2.97511399421387
113,352.5410346157976,0.0728068389310535
114,221.41161533127007,1.0932750163013278
115,426.7776165140367,0.0382817606573697
116,232.32487608360643,0.7249187475289348
117,513.4915081207035,0.0229034906218404
118,615.2798288222698,0.0169127143865993
119,361.1181393305069,0.0669797833735361
120,320.79496922068785,0.102539996085566
121,402.701702555479,0.046403132657929
122,260.0611648409176,0.310625114323092
123,596.6783287867567,0.0175552714369145
124,218.2790130788684,1.2524833009687868
125,277.689821692036,0.2078041053646268
126,219.4630231462468,1.2008373065797904
127,529.6103254523816,0.021447606364304
128,504.5204865609292,0.0237983481612135
129,653.245838524264,0.0158343289916287
130,233.9210712804829,0.6851641026127061
131,435.7336296865496,0.03594682007586
132,517.8503888216502,0.0223486814521784
133,327.7201903015277,0.0948033798281763
134,219.48463059822743,1.1904033175367494
135,660.6818551559227,0.0156942949470033
136,574.1205539258292,0.0185446302338336
137,213.2804186642281,1.5691074338613693
138,303.1115059376343,0.1309009411514087
139,222.6220366970188,1.0421039817475544
140,223.92215918850468,0.985671206662982
141,538.9069789065104,0.0206359714898899
142,237.0030497951901,0.6106529127028008
143,225.30582457116097,0.9362007726724364
144,511.3269607858452,0.0230051396148806
145,458.3601708885585,0.0307471943281011
146,720.1954952775403,0.0144603595274646
147,238.36460362934943,0.5798084627189649
148,443.333703213855,0.0341358853130818
149,211.1347011186448,1.7369399707500444
150,217.71146492974933,1.2845182304127678
151,536.7737273331431,0.0208379103698451
152,665.2040187381575,0.0156009908543125
153,313.8897135045832,0.1123689654617531
154,620.5946204466331,0.0167805372810699
