,f1,f2,f3,f4
0,-12.207222146931962,-0.98839041563061,20.666002862715903,684.8473882962802
1,-9.015915632297636,-0.99948669556035,27.13803008911412,0.0
2,-9.5986316000538,-0.9995030900965226,36.93111025249433,4.0932588552854436e-11
3,-11.36811699982768,-0.998312744648732,21.23180570648626,782.1650147159306
4,-11.345695936736576,-0.9967927978480632,20.868001854233235,673.661608353881
5,-11.423563736298908,-0.9969981326619644,21.098604568038493,941.1389809789852
6,-9.841277580889388,-0.9992399520449068,27.69919650512704,0.0
7,-9.490013261423009,-0.99954150244259,37.57652687262775,4.0932588552854436e-11
8,-12.124788430143225,-0.984652805583567,20.517876733981964,572.9321182204475
9,-12.190110765573792,-0.9699631877438112,21.143645633443228,569.7084033414811
10,-10.570027281009908,-0.9992897841640456,35.10789844553901,5.0662558762803525e-14
11,-10.799542760845794,-0.9997330503649238,23.74393188182852,66.32109264263336
12,-10.655445082942602,-0.9992371603219238,34.35918343007422,5.0662558762803525e-14
13,-12.078680558261365,-0.9702883686918716,19.856667826116777,619.8904878472645
14,-10.592018470763367,-0.999232348759,33.18775838395598,5.0662558762803525e-14
15,-9.491581888112249,-0.9997834077252626,33.135194962144155,0.0168969173577816
16,-8.080228441795601,-0.999051394664073,26.65328360436605,1.0553335201971403e-10
17,-11.892034598512774,-0.9762063151984308,19.69913886831783,510.722298628528
18,-12.028416905259414,-0.9694351711901978,19.920800520597084,486.3483713888641
19,-10.709591530968783,-0.9971467736066104,21.18992969895868,821.3097163233043
20,-12.0641180218553,-0.978720498144674,20.364936743272267,351.08172440151134
21,-11.7790113376725,-0.9571794766321992,20.35296427673722,112.25218642270652
22,-11.843156466520677,-0.9830016452090062,19.711275083841336,467.1369536294714
23,-11.926214745958296,-0.9830393236638444,19.606698294855534,607.3670950008005
24,-12.058700041070637,-0.9867907677140944,19.83696803232885,611.8927378410427
25,-11.888550187680618,-0.9821284881765217,20.038124810281225,332.66798955088626
26,-11.782557466881542,-0.9841381744533908,19.36185190232245,607.8664827189539
27,-11.720666951212907,-0.9644912399345512,19.4202010322868,486.22080599494006
28,-11.440845626300904,-0.9439191650167862,19.818469378476788,266.2532443098492
29,-11.592540487764268,-0.953874450849548,20.07578575019525,134.32769723895117
30,-11.276379814221515,-0.9360241258629208,20.20142342770285,86.50627810350369
31,-11.957662933185905,-0.9623185981831446,20.97534730112769,0.0056933035390319
32,-11.673883416001148,-0.9588715683892752,19.492346131218333,438.4303186449469
33,-11.689579287921193,-0.9630272761141508,19.393363116132072,551.8158329746686
34,-11.793048601222845,-0.9571058650150606,19.82320692019468,337.1581811559733
35,-11.557551465881296,-0.965822796986048,19.40978018845521,501.9400382502853
36,-12.083921743126604,-0.9707668384010404,20.11335169876789,568.1398145567779
37,-12.0891246676975,-0.9752820522365016,20.493594390662,394.4483595801516
38,-12.066905985164622,-0.964448930107807,19.83677916881229,568.6096398789433
39,-11.697875996928287,-0.9734338519889352,19.658343429801697,393.81353507223736
40,-11.20151846411908,-0.8977600669810715,20.0172755023491,170.52875950839473
41,-11.75854940615246,-0.976383565187812,19.585242561831546,439.1372062758073
42,-11.524760186128557,-0.9961240195245132,20.92289818521192,69.01220410661455
43,-11.711702235170248,-0.9640083654870928,19.61495761004392,405.6446998754708
44,-11.607778047070113,-0.9966025213681594,20.61527948488136,381.4006514321017
45,-11.999356665283614,-0.9954735820072386,20.49165084772781,372.33371699646335
46,-11.976850689082568,-0.9841362453681785,19.891265684796323,451.6016306140178
47,-11.872114778732255,-0.981846539798568,20.894628363804696,0.4228569148321827
48,-11.5177785153985,-0.9765468790802744,20.4215056765315,56.984914307164864
49,-12.062948692031208,-0.9965433082869808,20.58110982950312,474.7057619658904
50,-11.519528763059531,-0.9811799423518096,19.603030720456168,466.0620916229525
51,-11.398222223434178,-0.970378387728638,20.391533491169863,57.14176766585204
