,f1,f2,f3,f4,f5
0,24.40710265991708,-11.516402350605665,0.4618793243751034,-0.9937151390130888,20.505094087325
1,29.86005531744733,-9.65934809663116,0.0623977604260251,-0.9635009671846632,24.67950965548024
2,25.21011040568408,-10.91678431605322,0.1809466103248373,-0.9675719834921088,22.788888965980505
3,24.158846085848896,-10.90519463032676,0.285571015700965,-0.975793061758398,24.54185630830369
4,32.78765762198613,-9.18736708436279,0.0436281439885677,-0.9296926946844823,26.84668757304154
5,28.67394603989736,-10.755733674481894,0.0930415151656877,-0.9509590629037786,22.15975149981168
6,25.49152641509939,-6.615001785151705,0.1601139715898739,-0.998105515878725,40.58642348605204
7,32.23227127687393,-9.089035402982846,0.047157778643456,-0.9868392262500206,25.9749624149886
8,27.08073996552204,-11.926580711365716,0.1539938543125915,-0.9811783218509086,24.11597022249632
9,24.11397492029839,-11.874330951210188,0.930289369566264,-0.9875271768500016,22.451187930367272
10,24.61347275545481,-10.52683257400296,0.1922227035351171,-0.9607828429800386,23.946258042198103
11,24.373472399428007,-10.182936828855292,0.2173740747850233,-0.9693926549820496,22.56129544434875
12,34.49418865487425,-7.892247257030682,0.0424131441215955,-0.9962772487158632,28.468083713442933
13,25.02157897855876,-11.197730966578668,0.5811583517526042,-0.997524695584658,20.600876829750963
14,23.76478549264795,-9.817357373544844,0.2970094707526291,-0.9619850755210544,21.90710326184678
15,29.77957355537184,-10.846161607455851,0.0803119827595295,-0.897612554765636,23.071523891257023
16,26.87363817061896,-8.955063409012284,0.0933697634620381,-0.9666433017343397,26.9682838322669
17,27.68957737373873,-11.657896902954056,0.1262613514142384,-0.9611195427455193,22.27908367649633
18,23.9570646861266,-10.58389637097702,0.5202855931539002,-0.9986817860528888,26.464589206259035
19,34.26134820501746,-7.234914136534295,0.0520679063506101,-0.9997551715985454,31.37704825631377
20,26.16020580431381,-12.346349951037077,0.464802643995935,-0.9709725389518612,19.288811482589782
21,23.52748973163899,-10.18833943774225,0.2996256361683688,-0.944082862367062,23.043870909946147
22,26.44154833432417,-7.6500854556358915,0.0963987256878655,-0.988026687945758,30.19313326137041
23,23.60497021222033,-11.391449250052156,0.6285431371425093,-0.9789259993372784,22.82859971514744
24,23.53832315267256,-8.588460777286642,0.1736666970160136,-0.9577868450879814,27.68820383868144
25,25.559906876277868,-9.75288150477834,0.1220144562422533,-0.9436830262403788,25.800127884855403
26,27.640513061379146,-9.475918901758613,0.0937962687678342,-0.9908391449878384,23.668330846797208
27,22.207905558684207,-9.236112676778797,0.435957531869547,-0.9918987379536768,24.0026382756567
28,23.94917137378144,-11.761244291009248,0.7945366406349086,-0.984227790001628,22.472188737003226
29,25.55269176649474,-11.098512433704943,0.3390084104016397,-0.9983653894517932,20.59475152065561
30,23.345046435878665,-9.54410615468616,0.3111715006393629,-0.9555849204519506,22.99071305907192
31,23.32725249070452,-11.180126017043792,0.7051451594417546,-0.9836012893057404,23.39558272489066
32,25.22126601752156,-10.546914368159388,0.1893497936913773,-0.9391581874508714,22.022875636140256
33,28.82415426630273,-10.518523038165904,0.0847958873239434,-0.9256425110490788,23.68487575654515
34,29.173955137590468,-8.5997530262982,0.0573537187543996,-0.9616534041636826,28.62002762782589
35,24.393385978675028,-10.403297302579686,0.403728372368426,-0.9849648395322482,20.722425328148343
36,28.27078996824752,-10.602238045783256,0.0894202472307352,-0.9600918560705144,24.73637810986659
37,34.23000370898909,-8.952357871355265,0.0517755373975316,-0.9981116627633332,25.79094635697743
38,26.490043147520524,-12.189865102046348,0.4125444607809947,-0.9956038288553426,19.4481024869042
39,27.61739633713072,-11.672530518626798,0.1549557231617225,-0.9789739123913236,21.50889034051685
40,23.749081409933567,-9.177952733235848,0.2411156408225902,-0.9758452045701962,23.64512999326643
41,23.69044012196616,-10.87031352176144,0.356881262095232,-0.9722107338398074,23.0556053150814
42,25.9595187893611,-11.097382690183792,0.1974741269934364,-0.9560836977578716,20.950831236506133
43,26.19487360892914,-8.267729865516412,0.0985661493093964,-0.98516526245787,28.827248176242
44,23.29958324855934,-10.324036909651488,0.4536344877632488,-0.9719977445479742,21.91079947093976
45,26.20968507270149,-12.310430165271598,0.3445421757571034,-0.942414361517527,19.73993432163948
46,23.404238256162543,-10.72343174457098,0.4201914300818685,-0.9533725007303928,22.982338731642564
47,25.40654883982897,-10.544082074469074,0.2305869910836907,-0.911951335501366,20.95058254073168
48,24.47117789902799,-9.93009171859727,0.169904201620834,-0.9483858120883508,24.23453986984996
49,30.08292348180181,-10.100241277905129,0.0650487819764469,-0.9940687532142568,26.18383999331073
50,25.67086599331586,-12.02338709062625,0.2658932946515505,-0.9158728352637956,21.1898597098791
51,28.782037350739213,-9.134059694074844,0.1059932068936317,-0.9976872033607374,22.957750372618136
52,27.45592564296248,-11.52580142754266,0.3068767182283992,-0.9776225618383914,19.318600452485512
53,32.610821546393225,-8.170469607788748,0.0453194941572616,-0.9856806466278556,30.121199142252912
54,34.781779512209894,-9.286465539742576,0.0374122622492631,-0.9596419659757204,26.486341939857795
55,27.008666084284368,-11.957139485038937,0.2803750655930958,-0.9897158667892172,19.54234413915759
56,28.79930426877681,-7.845830353553919,0.0592495505423987,-0.9616676559787803,31.311667664777715
57,27.00981107716357,-8.08255109695904,0.0770368088684456,-0.961251150663582,28.69509942582227
58,21.997427329341782,-9.382158620745903,0.5178508869698695,-0.9889805917749018,26.48233312228719
59,32.755612593510214,-8.899058823150472,0.0423048611473278,-0.9046479166206892,27.579043563725904
60,24.59112111513652,-11.731708234492226,0.4056364011263568,-0.9925505405862468,22.71417425370051
61,24.85202587102316,-11.708159926762052,0.3223710233460173,-0.9931351143061456,21.31230140803176
62,22.668836722126525,-10.457415619917992,0.6765960701761204,-0.980370492744281,24.642540207985995
63,27.35081449144195,-8.72427791888396,0.0809217156264794,-0.98092302889926,26.65367082957234
64,23.82703838267609,-9.857235106565618,0.2200205716001212,-0.9756430585943378,26.531148158603
65,23.282625561318987,-9.83604014016771,0.2868051435733493,-0.9887816877301424,24.73663820529388
66,30.003940781554693,-8.6532961862462,0.0550485110144722,-0.9418480738612834,27.50032116460831
67,29.3028990492428,-9.293136457856749,0.0669697337473907,-0.9860347179495628,25.12305192666896
68,21.70043558425167,-8.56389788930789,0.4881797433649851,-0.9823163304795948,27.71009472002236
69,21.82396932287051,-9.019383956147545,0.4816295745967293,-0.983173148588595,27.28372786200764
70,26.069424097594435,-11.585023831740418,0.2304065319192547,-0.938909872719575,20.652826251754952
71,24.25802623754984,-8.1565742323563,0.1608963708769432,-0.985487177594762,30.260613737323464
72,26.2101193359882,-10.034170803239416,0.1132740408507205,-0.9478421633006624,25.70392845544504
73,22.7646797463184,-9.59988227459972,0.3182048756372251,-0.9702205472735576,25.77884867144553
74,27.35556536743233,-9.014361917038372,0.0960623718806079,-0.9956467662994748,24.602196738719663
75,26.12884573334564,-10.878792984766877,0.2996063150549675,-0.9731440632643502,19.81080330836778
76,22.80965882743426,-10.151261890115965,0.4333844642591727,-0.989596758857735,23.545110119911584
