,f1,f2,f3,f4,f5,f6
0,385.7057997346577,-11.846215943889849,0.2720911023032962,-0.958759100489692,23.10448294418716,19.011463402833424
1,269.6565350057693,-9.374511236790951,0.3652939721932832,-0.9726868022015436,25.588329519777048,26.432931400052485
2,258.2862737634623,-8.610343754664747,0.3567082055202597,-0.9594114381110572,22.711424605239888,23.21380903686861
3,321.54186419451315,-8.617260583595446,0.0981660524325981,-0.959566770118176,23.445591166755136,18.32730663596176
4,399.8309843687472,-12.454886345552149,0.5998521948215889,-0.9796883090799108,21.50422638253557,20.33480000654847
5,382.8543178195736,-11.424023431049676,0.1901504949602769,-0.9719126939755872,20.880119468891287,17.79572493305727
6,345.0819647664084,-9.96074850550878,0.1493632063769333,-0.9733551698202108,21.05657520741974,17.18370206426618
7,253.93919252042355,-7.191531043675286,0.0944660649114021,-0.997487971498476,28.05111064390991,23.29098110745276
8,387.208493670168,-12.076399038577335,0.3984901971771776,-0.9852875007429434,21.809415941907226,20.300158555510283
9,393.0990110379821,-8.754101430199322,0.0474409365965948,-0.9923547197094912,25.093648410200807,16.01076098863777
10,273.79716286676,-8.893227779892541,0.4627416836372194,-0.939671601034433,21.9197339318098,22.012109868794457
11,299.4988594252328,-10.118352114640151,0.3577525331036747,-0.9845218589935252,24.36966469219554,24.35503771375914
12,226.65701846829128,-8.163566241548182,0.4209205572240183,-0.9792817616784906,28.62800690866744,30.59133449966449
13,259.0324404303754,-8.759412527677476,0.2286048970756203,-0.9961487690227716,25.10118336079893,25.180078585306088
14,291.2008382364159,-9.432459654121995,0.2165878989441005,-0.9800183409954732,22.0910946440541,20.950509574072164
15,354.38961546037666,-11.10241288052782,0.2887690497661228,-0.9965238521410512,26.28008859325434,20.73740699989376
16,341.4162491017986,-10.133819245505403,0.1206478520381968,-0.9833584622478312,24.25237926843495,20.27983460869381
17,373.1101539641797,-11.83726964540684,0.4217097023003454,-0.9787689670893468,22.06752240734619,21.04545679915021
18,262.0782363473179,-7.910712206902938,0.1853604090688616,-0.9060294333988924,24.128340628995232,22.90126776439371
19,385.1022492793264,-12.090941523165846,0.5589628977301687,-0.9885072653148924,21.97768394671382,20.60197523397978
20,226.4949059537108,-7.825220462965372,0.2256781510550704,-0.9883691471796866,29.34717111718717,29.935736293127185
21,196.47180162523463,-5.547393720974431,0.1505832338296845,-0.9884150691557148,44.477834130528606,36.70783159193557
22,308.4560685566113,-7.974646961991166,0.0628761944686947,-0.973216869471526,27.1935923056502,20.36157384157225
23,229.1854016284879,-7.770946292657084,0.2182981869797892,-0.9941693078841564,27.58748593067716,27.254284921529795
24,236.09630324531875,-6.506891854538603,0.1076013185230981,-0.997399436325414,29.84349838999177,25.37337805407674
25,325.4751948032595,-10.784646057314758,0.3664346000031681,-0.9860924983844062,22.8641879983284,22.895720655839146
26,371.7102518583485,-10.05291765244205,0.0967087550400518,-0.9512281795853484,22.405725949065555,17.180336281156674
27,222.07881183078328,-6.48511078120446,0.1262411961308102,-0.9958603878801988,39.634843459410014,31.60777141991406
28,399.98708797907705,-12.469020257658569,0.7272600034750692,-0.9884018565666348,22.34334872339984,21.189198834651084
29,321.6331744325836,-9.186092114343648,0.1736665019256248,-0.9813704523070292,21.38597832990021,17.7946039934911
30,274.22454082919035,-8.04064061187029,0.1563451293047768,-0.9816241579960826,23.908564070307985,20.91401160757008
31,315.8078934043216,-7.638221651960641,0.0565041099977474,-0.9991174264394342,29.658498360198017,20.32091143433783
32,288.4887403088384,-9.471612797024155,0.3748451194704703,-0.982331688400551,21.36943017888744,20.883009928845432
33,276.8851073684894,-8.879249940922463,0.2236799624603478,-0.9966017964937768,22.60085134861165,21.10759607728169
34,384.1303856917052,-11.3064551376392,0.1660970949440521,-0.9495602651835976,20.84147143346284,17.61856513942246
35,371.820434795126,-11.750808039160344,0.3702742878519089,-0.9639831783608044,22.28275267641126,20.972336617122696
36,238.86630689212657,-8.10464858240081,0.3756861389842373,-0.9613934547570252,24.1364806970734,25.54937652849991
37,339.5492535319844,-10.880116628876634,0.3104635294361462,-0.9949476210905532,20.7784361136044,19.39503214409924
38,397.631865941269,-12.082286010762962,0.4380886250048293,-0.9670987985796708,19.428201136930287,17.380214727221375
39,370.2573712317621,-11.770348295259064,0.5286428653567685,-0.9928878457287272,20.658754103007308,19.872893469774205
40,349.61184182488563,-10.293800490385792,0.1554969662694114,-0.997068865316589,24.1416853022621,20.681360115032703
41,309.7105067625799,-10.422606270088512,0.3736625644891427,-0.9848431167650932,22.745675258011023,22.86535530728681
42,339.6037465965215,-11.154699824092855,0.5297491213126715,-0.9930544852230546,20.74207849242179,21.099949937958463
43,322.3498617563369,-10.779498051889234,0.4947576307270062,-0.975606757501772,22.870102467879207,22.600382424035963
44,400.1385190234208,-9.58759374677678,0.0613655878931768,-0.9604320319593908,23.540372798476383,16.09351781851811
45,301.9535907683832,-10.334036238339246,0.5354424296945054,-0.9742194981020802,25.0712814840413,25.73548528316516
46,291.56891802800044,-9.198215380766287,0.1546369101156278,-0.9593878051636064,23.29962250841107,21.502755438661207
47,394.87897646925865,-12.262610298175954,0.6837947320704597,-0.9923317221940708,20.885766445514747,20.76037176399117
48,265.9240193994902,-7.310795273270325,0.0892317840614641,-0.9698534154975684,27.113302956092813,22.43306743527004
49,298.2645927954632,-7.904321011045042,0.0652247485017909,-0.9545542576523977,28.003777535902955,21.734596086221096
50,393.0258207750237,-11.365409301743172,0.1703541691372503,-0.9380046785424716,20.39698000246294,16.938935498391665
51,222.33878929401297,-7.309163178089137,0.2633572272093425,-0.985791231438082,26.61915953608048,26.510870393097623
52,326.7371164602944,-10.854566679272812,0.4204046400788807,-0.9744387524834348,23.756521122920507,23.823429018317828
53,399.7012009048666,-10.822015200539775,0.1109997145398653,-0.997837443440008,22.09472033417737,16.206950280798207
54,229.8243637083133,-7.887294285706161,0.2182410211501664,-0.9809403523585916,27.554105887759576,27.880245825388045
55,348.2263975242845,-11.22586878452425,0.4412299328328911,-0.9951516851571364,21.76498695247713,20.62335024444932
56,359.2708982454351,-11.342132554182848,0.298917565030634,-0.9878900746489778,20.748299718863493,19.43148938267145
57,290.1044381047298,-10.023577349772063,0.5241350865753489,-0.9807748939868636,25.385955498835724,26.54441800434909
58,347.0437438276772,-8.571214878210435,0.0510428598439756,-0.94618971500353,28.687658801650898,20.543622071340707
59,305.8236176253762,-8.506024912113148,0.0977161443911531,-0.9676422629525224,24.524824309835967,19.8147407172119
60,368.52084545055374,-9.354153146853648,0.1068483600385322,-0.9487725255684242,21.986955854320108,16.13601184866421
61,237.69585579224747,-7.126746420499509,0.1028841779031379,-0.9946064359772324,32.27801615587771,27.512053458726808
62,313.35894379276084,-9.370016405015592,0.1236147691441718,-0.9768982622056532,23.3390521750424,19.64550900622368
63,277.78826727725846,-9.711331241465489,0.590782310452768,-0.9637639029915048,26.27868652721596,27.41433223110604
64,255.8186821702093,-8.885829984441257,0.3009350875412721,-0.9694275873087448,27.282990730589013,28.214012087634465
65,312.4366680858293,-10.55824667947181,0.5025182579544232,-0.958477754337828,22.97434932587079,23.562051452274936
66,399.2915744160013,-11.902981617603796,0.2498082237998417,-0.9971797325240692,26.24419209428252,19.14996368257791
67,237.2482860285789,-8.450868598243137,0.3916378699037856,-0.9517416944553844,27.74210098227464,29.66604465145248
68,290.7401197162646,-9.643403976223611,0.408439369370569,-0.993897242611808,23.991697344792165,22.170743473100547
69,393.697398021332,-10.852190642243269,0.1253190069299853,-0.936074586925991,21.62797267478866,17.036689235264163
70,357.7428274982379,-9.873049998470291,0.0959926931240873,-0.9972985804860758,23.14189730635096,17.595390683609622
71,273.6792001611741,-9.235639833052211,0.2488306961533958,-0.9691805614257945,24.28676618551718,24.34405465852714
72,362.5032717865843,-8.505861180947457,0.0690613124978857,-0.9933109467322324,23.83642678497472,16.3858311266262
73,290.0565489322297,-10.070151212060242,0.6973015987594594,-0.972877327337036,24.98358684411928,26.106335181290376
74,399.5310679571826,-11.008196981590128,0.1214328337197847,-0.9847022377979708,21.67798463251184,16.463732542389664
75,331.2695881542613,-10.446667714856869,0.2118355088503495,-0.9934436860374184,21.2894166437815,19.251840645842613
76,276.9470673620145,-7.393557334144909,0.0857487301537812,-0.9438968469497354,27.01201936961607,22.05960525654769
77,319.12764110672003,-8.557967382928572,0.1886096813114333,-0.9396222294580026,21.6955519684173,18.17997486220036
78,307.117395770065,-8.185209147929472,0.0664381772279642,-0.9696479805099888,28.655675710707904,22.252198006360217
79,361.91975732837744,-8.97557810495009,0.0594551050581734,-0.9657742363666446,25.509141421662843,18.13449982774636
80,233.80320622468503,-6.808894329198066,0.1271768107425017,-0.9772236717505234,30.35488816442355,26.262362670176262
81,246.8391497935944,-7.550026173966582,0.1007588053939547,-0.9842775606787884,30.40305077359237,26.47943685859912
82,282.19696709633166,-7.273731085784663,0.083510489133121,-0.9675155362664376,26.76719248946643,21.206686163198555
83,211.94642199907327,-6.749690555080657,0.170264018251366,-0.9234744787535866,36.75596326045451,34.63917685039992
84,331.5826010998175,-10.082969643256686,0.2499232097982271,-0.981968902632652,20.695806559359244,18.00612353017336
85,236.37766297973096,-6.781196824522803,0.0875829139114775,-0.9338292572715768,33.00386611331004,28.196474663298204
86,255.7285188486331,-8.933123773627369,0.3235269469654604,-0.978710893597182,26.582648039134,28.072397480273075
