,f1,f2,f3,f4
0,243.2886201962449,1.0703102192044218,0.1554618075284254,24.68866082649884
1,320.9382066439364,0.3154464579591328,0.0775514803250293,18.617068677837786
2,418.98675436626144,0.0646627079067619,0.0538032849939958,16.006064574332296
3,260.4853572295169,0.3880929676912636,0.1061842968726749,27.05432801215701
4,215.354484664767,1.9952822023756247,0.2736380473513956,29.337184362138327
5,224.5558577316075,1.3259875359300417,0.1827714270228744,29.967319919909883
6,237.9489631080048,1.1987977203698352,0.2030480248965554,25.550611646213262
7,212.66559827125968,2.189248515478843,0.2505216847853294,31.52077918361696
8,209.40331235909608,2.594220537807666,0.3340016090722493,31.415719514366447
9,475.5785923663735,0.0507997979210388,0.0826716523754027,16.000050210647657
10,215.05697184123835,2.0774649052714302,0.3118186365074993,29.379786354345818
11,251.70229801919444,0.4835512622136633,0.1209598890177629,26.99253292063248
12,228.1958794943412,1.4203844128468628,0.195232386667265,27.154685265694283
13,224.51030674427267,1.5307581866257696,0.1896495826364383,27.57709236046865
14,530.7231427734478,0.0294892554413669,0.047342314750016,16.034305009628465
15,227.97072143882656,1.1328100492784845,0.1577922934519555,29.997499529963864
16,256.22717612672693,0.6120384731959145,0.1213205483666629,24.96557604714412
17,229.91440432903565,1.1473719922847203,0.1509744228283813,28.586474314673623
18,237.3236990138368,0.7429439969575413,0.1880048384964164,29.08285243809913
19,387.7997224814338,0.2322213858013287,0.1418815088078348,16.000041884088038
20,400.0713441528604,0.2944702262745678,0.0845165625893563,16.00000068841492
21,221.01933264607587,1.3725082838412597,0.2605032800658557,30.652150602080987
22,214.7941412243549,2.107142652855445,0.2779420595432961,29.16220205601061
23,337.39304738327274,0.1918819418911869,0.0791211609962139,18.024476091794725
24,255.9092263255945,0.7497474301439924,0.0852091428278238,26.578996795288763
25,298.392183905138,0.301121639832856,0.0850930598377449,20.488271164673208
26,247.54674434669943,1.2306704481944926,0.168582046067906,23.4520259034135
27,311.8359311164401,0.3672297939192621,0.0705898663870633,19.150091149545663
28,245.53414415456328,0.785215867214345,0.1928732035410168,25.102664799830244
29,329.2976360847132,0.2449240648429475,0.0689741941853332,18.39803907912429
30,314.9780984135677,0.4736806839733013,0.0619107817118198,18.90676387793924
31,229.8167414299364,1.4752657724131166,0.1834378478724523,26.449279410277136
32,229.2727571111692,1.2627169711840256,0.1475285239120442,30.46622532074241
33,328.0758949585892,0.5544284115262186,0.1052899106708207,17.46611217010942
34,275.0963889742916,0.6727868479039224,0.1376771784752021,21.29380841651217
35,218.7580209956512,1.9846059388683417,0.1795591066022787,31.90857545708728
36,213.97118894696067,2.1905774171870256,0.2920479858986822,29.35896322121365
37,255.19662658772373,0.6151308410959979,0.1620388565656277,24.62332104320265
38,370.3944153747522,0.1404358445664107,0.0662220648885035,16.766318579376957
39,267.1002201794678,0.7268940256963563,0.133181738447682,22.305632428732665
40,255.04616689172445,0.903362774651463,0.1460130385070664,23.218604545663617
41,210.02330637487785,2.3835650629436165,0.2964244316850769,31.641641688316543
42,219.89100949348065,1.5080946443229737,0.2493939679547217,30.193871610262544
