,f1,f2
0,-12.41883527065168,933.6869936961508
1,-12.436982731455137,953.697838767232
2,-12.437507811514584,953.8402458854332
3,-12.436684460853096,953.6935077804064
4,-12.3370158329891,444.5602833185332
5,-12.47057954938006,1014.3785208768332
6,-12.335674729232895,437.5628757302181
7,-12.336188292300545,438.47618788480105
8,-12.336422947990243,444.22162800427606
9,-12.336075022239427,437.5966662856914
10,-12.45382152422258,961.1344502866556
11,-12.466505075777434,1012.2349076658312
12,-12.454470617717728,966.284422154274
13,-12.46646203048084,1011.0866763251408
14,-12.461054373128752,997.4185935118692
15,-12.457896540128854,996.3123962292944
16,-12.435777803565038,944.122723703979
17,-12.368492266138976,730.73194873238
18,-12.31870655549526,334.8986140756041
19,-12.317021650423047,329.9021527571949
20,-12.412676979086838,880.0943035076808
21,-12.396264309870404,869.0535192019431
22,-12.411066182174652,878.1686985217596
23,-12.397817605481164,870.6763902259075
24,-12.417959410938431,907.5071687840286
25,-12.414323340055365,907.2966318832448
26,-12.42409271765418,938.4548907790831
27,-12.361969685125954,701.312487131165
28,-12.434826033578888,942.836215581065
29,-12.333161432722108,395.6897702392173
30,-12.31749604776132,330.0643699999831
31,-12.322878964788076,352.6904393276604
32,-12.324594396387194,356.3340399605865
33,-12.330454813702708,385.5998548987489
34,-12.329917617828343,384.8202610091225
35,-12.325018456180567,357.6831582099404
36,-12.32959846122126,384.68759101270433
37,-12.326088254338403,358.3376556118098
38,-12.39619440245653,861.6740584906539
39,-12.475731486453927,1057.3920691776798
40,-12.47571745850022,1056.8645001242885
41,-12.395850433826068,860.7963829940218
42,-12.392171346088288,846.831549126709
43,-12.395512954240688,859.9415507897661
44,-12.396108314280593,860.8227833684728
45,-12.391670856730022,846.6130129375282
46,-12.39338212788504,846.9041121795899
47,-12.395630463500304,859.9767330790315
48,-12.395640398598202,860.730264573217
49,-12.333502615828753,412.2563923413104
50,-12.369387942104034,761.2921560295613
51,-12.344997683591869,531.0445158461315
52,-12.350231735316225,564.0444468501231
53,-12.350421562756749,564.0499981938533
54,-12.319285123324947,345.42873668663987
55,-12.376817504764828,778.3655656793386
56,-12.390992571718774,836.7686108097204
57,-12.382565114863388,806.8570771078288
58,-12.387074748663004,816.2740877356803
59,-12.381049823227642,795.3259540270685
60,-12.388971600974488,833.8254403635668
61,-12.390773312564336,836.7184606153414
62,-12.389397136315925,833.865988880874
63,-12.382741395551664,806.8866180915883
64,-12.383477658306631,807.2235514547845
65,-12.385017714905867,814.1491980591353
66,-12.386230472380792,814.5914161627207
67,-12.340303465756511,451.9848196469048
68,-12.346133627801157,539.7850194064213
69,-12.33832291113266,447.4761322760479
70,-12.345612588119048,532.15462065822
71,-12.306521233785938,290.74047597998
72,-12.308467270099436,290.7758734744987
73,-12.296865940307764,271.1732793572174
74,-12.347452374240309,543.7829054018905
75,-12.332335799772808,392.0496691251405
76,-12.340412964275307,526.3826954412402
77,-12.343405560953013,530.7087223314088
78,-12.359990220114936,606.7923060645063
79,-12.295569364144686,3.065127262246864e-08
80,-12.296221535291522,1.268709654805602e-07
81,-12.419064524305256,933.6871502935836
82,-12.336233130528765,444.08444885511307
83,-12.464471738230024,1010.5279541002266
84,-12.472792857232958,1031.165127420713
85,-12.461584873890844,999.4958470796242
86,-12.312424447939197,311.48605756395153
87,-12.36791002511143,730.1676152244809
88,-12.366441755755718,727.363533998559
89,-12.312185929883524,311.4262989847014
90,-12.31699774403713,328.4758119880972
91,-12.412919992652018,880.2126082024715
92,-12.40281969678691,875.74774639809
93,-12.398363818120544,873.5205487167369
94,-12.419191599704517,938.438340062984
95,-12.42902992901368,940.0054450690288
96,-12.31757494046459,334.5830295480524
97,-12.324963417448402,357.0307548063825
98,-12.329179790736315,382.2482760168801
99,-12.327637248924953,380.4429227057676
100,-12.329822253462227,384.7803108702579
101,-12.322649129068584,351.1140376561353
102,-12.325186821411682,358.0129628322194
103,-12.32039129479606,346.22476980494923
104,-12.323454761262765,352.73351313080343
105,-12.321225240716965,346.290460755117
106,-12.475743253413608,1057.9212835031592
107,-12.395941874219488,860.7981119209081
108,-12.369501796960847,762.3882014026333
109,-12.369820336727656,762.389178059296
110,-12.369396578893529,762.3075520247729
111,-12.370002555534484,762.3894580084673
112,-12.343395918764736,529.5432259269003
113,-12.377481439713629,794.938801972165
114,-12.384591020476352,814.123151202149
115,-12.384395666497468,814.0506463027556
116,-12.315475709077628,316.25556883029253
117,-12.309420791433707,293.94409019801515
118,-12.306328032284204,287.6967023922281
119,-12.316755124780125,322.06780122857583
120,-12.31137383973283,295.9772233733828
121,-12.333973277224954,414.4054826864892
122,-12.35856631543687,598.2547086789709
123,-12.35814298396317,597.0856845018345
124,-12.358350950842748,598.2234944860509
125,-12.358065316912116,586.9197222388527
126,-12.344128851179992,531.0039139736832
127,-12.349812954837493,552.894045319089
128,-12.287499087074004,0.0
129,-12.473457444485902,1041.980366576891
