,f1,f2,f3
0,188.0198424000413,-6.45042968026418,-0.9948895018145768
1,190.60950901178256,-6.550846439971346,-0.9970724110747012
2,321.06901156244777,-9.69777947030993,-0.9996656888995054
3,275.2195528571492,-8.635074905178602,-0.9996568879857358
4,378.8595285393637,-10.696957751426211,-0.999724684622544
5,183.29747905137648,-5.884295158849876,-0.9960937576158004
6,194.889417312332,-6.835690418075375,-0.9966570533467402
7,194.5184893310578,-6.733007269326541,-0.9987017900476672
8,238.37604949467303,-8.790478456622118,-0.9936826029857458
9,295.74037685452,-10.273892884992335,-0.9979204403632748
10,362.574021491748,-11.923283401782928,-0.994468912001523
11,212.43412411182263,-7.126661261986393,-0.9993180894562588
12,378.4388471079003,-11.810788632212676,-0.9988188859727172
13,237.4712343465673,-8.603126477032543,-0.9980726352608787
14,210.7056934058596,-7.714516465769734,-0.9962945343142184
15,349.0588881457992,-11.706225270636828,-0.992107782840454
16,347.3664715449741,-11.299810775631574,-0.9991160394752924
17,391.95699627482736,-12.545557311936374,-0.9929360167869254
18,206.20155245848747,-6.956060948370973,-0.9986914165003014
19,256.5477705014918,-8.997510531555076,-0.9991291924003008
20,275.8126832070391,-9.412562249782866,-0.999248392541932
21,374.0092215212208,-11.48229957642416,-0.9994364594464888
22,185.909142761745,-6.08398764409736,-0.9956061610508472
23,184.408365829683,-6.024652047530304,-0.9974686131214332
24,251.03041066676104,-9.044243383689222,-0.9972205017294642
25,298.66789208374087,-10.426492555748416,-0.9960643478180438
26,180.8931475548202,-5.990267092833631,-0.9901028392871564
27,393.8217862510109,-10.835913357833912,-0.9997661009048532
28,301.0028319300196,-9.327120173049227,-0.999696378593681
29,367.1554931625296,-12.058063027494695,-0.991702719435072
30,399.6301480230601,-12.670150939837823,-0.9959360718651056
31,369.4560334798816,-12.101811792481245,-0.9937979847387216
32,397.4594018525036,-12.539942731271251,-0.9979205884493328
33,363.64786878177057,-10.47340126413593,-0.9997313097783306
34,269.09699161335084,-8.98309318805943,-0.9995107109697418
35,223.54086289431785,-8.100474774417934,-0.9973776390794288
36,257.5309594547136,-8.381940040354108,-0.9996171752842188
37,199.2890061040836,-7.176691710071832,-0.9964694108925196
38,223.10349748063032,-7.840858098616544,-0.9991492259870752
39,308.63796413269665,-10.698104010553372,-0.9943784653967234
40,187.5893173510329,-6.609430963966748,-0.9898140136677408
41,185.754066829972,-6.496852873559796,-0.9881301208759188
42,180.9290058243437,-5.9398658937151225,-0.9950426539796224
43,178.03755387092923,-5.645007299405036,-0.9827996960654528
44,335.4963005292112,-11.424105891730203,-0.9929427299943928
45,246.23671902168763,-9.054365560496898,-0.9936857220245366
46,282.5904806845997,-10.115528893505996,-0.9931318247638056
47,395.0764622487358,-11.919684883311332,-0.99944839512152
48,294.9539699130939,-10.45036107527206,-0.9880624960299944
49,323.7371100279215,-11.161486238188298,-0.988479769648329
50,205.88089705636705,-7.420944650712734,-0.9983064768450584
51,317.957006790481,-10.89938582912504,-0.9963526035564688
52,370.7517384991909,-12.184257819989716,-0.9888387852747684
53,331.68503595765213,-11.345861860841527,-0.9874971073971434
54,287.72774896516546,-10.253348510640032,-0.9923413051598378
55,285.0121029420285,-10.19704057406834,-0.9873918818122968
56,180.6758352112786,-5.532052513969387,-0.9978389551178574
57,334.2848960314636,-11.402368590457687,-0.98936884223916
58,244.7824245814392,-8.095227160245502,-0.9996166950593314
