,f1,f2
0,27.049845568642944,-24.8079849801172
1,28.761278843767645,-32.12199358008084
2,30.261080846070044,-38.53551654513355
3,34.17568699706792,-54.70161249435028
4,29.5585586303294,-35.62109102051101
5,30.22567788281188,-38.40893585924219
6,33.36018874547809,-51.31868276668415
7,32.03665255117668,-45.95232931014363
8,29.534407327208243,-35.35628645655566
9,22.118601237599268,-2.1856158945468285
10,26.71544012766639,-23.35223755852381
11,35.05185172242119,-58.31291434265375
12,33.73495229321942,-52.96752666476087
13,32.80847832941462,-49.029145217859686
14,27.722525537110336,-27.641983722734984
15,24.81718615381953,-14.881281930877089
16,30.83534819803945,-40.82346784450322
17,30.4678551518308,-39.33007933042381
18,30.314345542182554,-38.60148597761828
19,25.45577738364165,-17.791097939314415
20,22.530932129392127,-4.164842007940537
21,22.7232275890867,-4.959311984807637
22,24.649291656202813,-14.018746881593882
23,27.19804217271508,-25.37851293851753
24,25.27934795013056,-16.948937845637985
25,26.322581015636565,-21.54448597516862
26,28.0519683264791,-29.067275766215104
27,26.148522793809807,-20.83191201885941
28,23.59643065254944,-9.16001254382614
29,24.32420826697489,-12.520739647519289
30,31.936832960433303,-45.44148918222258
31,35.38326505128032,-59.70490558008096
32,35.07426537874679,-58.50122121718586
33,34.74760166106326,-57.18593757188241
34,34.45864282819772,-55.95280692292894
35,34.12727839777243,-54.56807888544236
36,34.0526110923192,-54.27741496982045
37,32.25417404988851,-46.74107621337557
38,35.12628541310741,-58.71368566242061
39,35.010854530994294,-58.30381279165152
40,34.91531504686365,-57.87565103908714
41,34.34165634760675,-55.44340543102313
42,34.00764543472149,-54.02320868051413
43,33.843873549076235,-53.39250179624156
44,34.853745506620115,-57.50831913681996
45,35.54205788606108,-59.99976573088868
46,35.2972041804299,-59.330840882431445
47,35.197332418223915,-58.91720940454832
48,34.65151219431414,-56.75042570770525
49,33.593170282225856,-52.37561723066911
50,33.51247286812295,-52.03394292243116
51,32.63659866116332,-48.32696129535139
52,33.76656373318172,-53.0493124455632
53,32.12850218648886,-46.31150814270235
54,31.27887613239138,-42.66992182163448
55,33.21980147989105,-50.7327054874675
56,24.06200318684244,-11.365001086873804
57,27.273398680603936,-25.82028058311585
58,26.2368462724394,-21.189327868751985
59,31.61935313427333,-44.11796983890468
60,21.76897797093965,-0.5790791847843215
61,28.149798704193323,-29.42090560281788
62,26.69148843880875,-23.232762118438085
63,26.510100980316498,-22.41196547311897
64,25.831234266999257,-19.422852554664704
65,25.22478320115013,-16.672721988634176
66,24.483647120811963,-13.29060791488726
67,26.653863303337165,-23.08933536399073
68,29.94879436799041,-37.14731552229552
69,25.50475844163812,-18.026883145798347
70,30.931126093709423,-41.361915369770166
71,25.962530664639857,-20.035342069281167
72,23.3075582909982,-7.814466230278015
73,23.875975403182963,-10.52778278709394
74,22.846282957532857,-5.58446285436901
75,21.803169684490896,-0.6866548484360555
76,33.59182565525513,-52.17524508230155
77,26.07294946577644,-20.457500555704616
78,23.18614821151293,-7.226931477412661
79,25.53656678235953,-18.10978286221626
80,32.695928708849465,-48.57201236353088
81,25.715418264836007,-18.91256964044352
82,24.588276829293807,-13.770735099116122
83,30.386808193682807,-38.98487027480685
84,27.084505409523064,-24.919508308739896
85,22.34058551741251,-3.1690176018810963
86,24.282904794835627,-12.424697904561818
87,22.61494303381049,-4.5211477417237615
88,31.90372698692375,-45.328220956681086
89,25.064233523633643,-15.95605329727306
90,24.42518099465149,-13.07259850984164
91,32.08177298053384,-46.05993810604624
92,23.96219895469624,-10.864573817307615
93,21.96439111243081,-1.4236672267473829
94,26.96912059082113,-24.402576902870265
95,31.56919902897043,-43.95894036714093
96,33.240715590832565,-50.88400613515457
97,31.06988193549379,-41.91005247555341
98,33.64005908972981,-52.58016795274864
99,24.51719011792669,-13.390855698239736
100,29.738666399379568,-36.1682578827085
101,24.13859851388133,-11.693447327567943
102,32.21398238415293,-46.59676448545507
103,32.44148962618219,-47.525541529336586
104,32.88622045890551,-49.33657725701872
105,30.524711580645537,-39.631714453592096
106,28.45067512377592,-30.88793277909784
